50 1.01555e-10 7.92766e-09 50 -1.94577e-12 9.65546e-10
0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
1 0 0
1 1 7.33104
1 2 7.25257
1 3 7.17231
1 4 7.09536
1 5 7.02284
1 6 6.95489
1 7 6.89267
1 8 6.8375
1 9 6.78976
1 10 6.75093
1 11 6.72154
1 12 6.69771
1 13 6.68288
1 14 6.67743
1 15 6.68175
1 16 6.69474
1 17 6.71521
1 18 6.74328
1 19 6.77885
1 20 6.82082
1 21 6.86923
1 22 6.92321
1 23 6.98264
1 24 7.04726
1 25 7.1147
1 26 7.18579
1 27 7.26038
1 28 7.33771
1 29 7.41805
1 30 7.50176
1 31 7.58936
1 32 7.68146
1 33 7.77855
1 34 7.88091
1 35 7.98864
1 36 8.10178
1 37 8.22033
1 38 8.34428
1 39 8.47365
1 40 8.60842
1 41 8.7486
1 42 8.8942
1 43 9.0452
1 44 9.20161
1 45 9.36343
1 46 9.53065
1 47 9.70329
1 48 9.88134
1 49 10.0648
1 50 0
2 0 0
2 1 6.54698
2 2 6.44343
2 3 6.33999
2 4 6.24476
2 5 6.16034
2 6 6.08474
2 7 6.01881
2 8 5.96477
2 9 5.92142
2 10 5.89004
2 11 5.87134
2 12 5.85724
2 13 5.85324
2 14 5.85972
2 15 5.87678
2 16 5.90337
2 17 5.93688
2 18 5.97766
2 19 6.0267
2 20 6.08229
2 21 6.1443
2 22 6.2132
2 23 6.29027
2 24 6.37326
2 25 6.45911
2 26 6.55269
2 27 6.65294
2 28 6.75818
2 29 6.86915
2 30 6.98454
2 31 7.10154
2 32 7.21746
2 33 7.33124
2 34 7.44424
2 35 7.55859
2 36 7.67639
2 37 7.79898
2 38 7.92685
2 39 8.06012
2 40 8.19879
2 41 8.34287
2 42 8.49235
2 43 8.64725
2 44 8.80756
2 45 8.97328
2 46 9.1444
2 47 9.32094
2 48 9.50288
2 49 9.69022
2 50 0
3 0 0
3 1 5.61294
3 2 5.5032
3 3 5.39574
3 4 5.29916
3 5 5.21549
3 6 5.14388
3 7 5.08464
3 8 5.0386
3 9 5.0045
3 10 4.9826
3 11 4.97258
3 12 4.97271
3 13 4.98297
3 14 5.00321
3 15 5.03293
3 16 5.0719
3 17 5.11869
3 18 5.17279
3 19 5.23443
3 20 5.3027
3 21 5.37702
3 22 5.45778
3 23 5.54678
3 24 5.63863
3 25 5.73439
3 26 5.83836
3 27 5.94784
3 28 6.06349
3 29 6.19057
3 30 6.32761
3 31 6.47239
3 32 6.62104
3 33 6.77311
3 34 6.92698
3 35 7.07858
3 36 7.2238
3 37 7.36345
3 38 7.50043
3 39 7.63898
3 40 7.78197
3 41 7.93025
3 42 8.08393
3 43 8.24302
3 44 8.40753
3 45 8.57744
3 46 8.75276
3 47 8.93349
3 48 9.11963
3 49 9.31117
3 50 0
4 0 0
4 1 4.72307
4 2 4.61396
4 3 4.51428
4 4 4.42709
4 5 4.35082
4 6 4.28998
4 7 4.24469
4 8 4.21142
4 9 4.1872
4 10 4.17444
4 11 4.17191
4 12 4.18178
4 13 4.20322
4 14 4.23217
4 15 4.2665
4 16 4.31159
4 17 4.36479
4 18 4.42517
4 19 4.49396
4 20 4.56794
4 21 4.64839
4 22 4.73458
4 23 4.82842
4 24 4.92725
4 25 5.03117
4 26 5.14147
4 27 5.25696
4 28 5.38441
4 29 5.52633
4 30 5.67669
4 31 5.83106
4 32 5.99014
4 33 6.15564
4 34 6.32705
4 35 6.50194
4 36 6.6831
4 37 6.87209
4 38 7.05681
4 39 7.22877
4 40 7.38813
4 41 7.54343
4 42 7.70161
4 43 7.86492
4 44 8.03361
4 45 8.20772
4 46 8.38724
4 47 8.57217
4 48 8.7625
4 49 8.95824
4 50 0
5 0 0
5 1 3.9815
5 2 3.87335
5 3 3.78579
5 4 3.71403
5 5 3.64724
5 6 3.59955
5 7 3.56507
5 8 3.54042
5 9 3.52344
5 10 3.51764
5 11 3.52297
5 12 3.53338
5 13 3.55654
5 14 3.58784
5 15 3.62215
5 16 3.66883
5 17 3.72416
5 18 3.78776
5 19 3.85842
5 20 3.93371
5 21 4.01373
5 22 4.09859
5 23 4.19083
5 24 4.2873
5 25 4.38853
5 26 4.49428
5 27 4.61313
5 28 4.75011
5 29 4.89786
5 30 5.05206
5 31 5.21227
5 32 5.37882
5 33 5.55051
5 34 5.72526
5 35 5.90959
5 36 6.10978
5 37 6.31871
5 38 6.53231
5 39 6.74822
5 40 6.96112
5 41 7.16046
5 42 7.34131
5 43 7.51271
5 44 7.68588
5 45 7.86419
5 46 8.0479
5 47 8.23703
5 48 8.43156
5 49 8.63149
5 50 0
6 0 0
6 1 3.38065
6 2 3.2737
6 3 3.19274
6 4 3.12483
6 5 3.07016
6 6 3.03061
6 7 3.00086
6 8 2.98014
6 9 2.96815
6 10 2.965
6 11 2.97081
6 12 2.98423
6 13 3.00651
6 14 3.03659
6 15 3.07344
6 16 3.12122
6 17 3.18024
6 18 3.24879
6 19 3.32044
6 20 3.39789
6 21 3.48151
6 22 3.5663
6 23 3.65723
6 24 3.74969
6 25 3.84541
6 26 3.95362
6 27 4.07474
6 28 4.20352
6 29 4.33928
6 30 4.48093
6 31 4.63105
6 32 4.79222
6 33 4.96241
6 34 5.1488
6 35 5.35423
6 36 5.56821
6 37 5.78539
6 38 6.0056
6 39 6.23096
6 40 6.46364
6 41 6.70551
6 42 6.94744
6 43 7.16861
6 44 7.36247
6 45 7.54684
6 46 7.73477
6 47 7.92809
6 48 8.12682
6 49 8.33095
6 50 0
7 0 0
7 1 2.81137
7 2 2.73146
7 3 2.66728
7 4 2.60044
7 5 2.54988
7 6 2.51338
7 7 2.48611
7 8 2.46821
7 9 2.4588
7 10 2.45714
7 11 2.46471
7 12 2.48268
7 13 2.50762
7 14 2.54132
7 15 2.58435
7 16 2.63782
7 17 2.70139
7 18 2.77494
7 19 2.85335
7 20 2.93684
7 21 3.02422
7 22 3.11481
7 23 3.20579
7 24 3.29806
7 25 3.39996
7 26 3.51194
7 27 3.63056
7 28 3.75176
7 29 3.8764
7 30 4.00314
7 31 4.13709
7 32 4.285
7 33 4.45172
7 34 4.63758
7 35 4.8387
7 36 5.04969
7 37 5.26776
7 38 5.49432
7 39 5.73268
7 40 5.98377
7 41 6.24259
7 42 6.50569
7 43 6.77058
7 44 7.02555
7 45 7.24915
7 46 7.44766
7 47 7.64534
7 48 7.84826
7 49 8.05658
7 50 0
8 0 0
8 1 2.29004
8 2 2.21366
8 3 2.17431
8 4 2.1182
8 5 2.07361
8 6 2.03968
8 7 2.01595
8 8 2.00246
8 9 1.99668
8 10 1.99822
8 11 2.00973
8 12 2.03327
8 13 2.06185
8 14 2.10201
8 15 2.15078
8 16 2.20823
8 17 2.27763
8 18 2.35411
8 19 2.43736
8 20 2.52569
8 21 2.61938
8 22 2.71533
8 23 2.81257
8 24 2.91852
8 25 3.03352
