40 -1.25e-10 9.875e-09 40 -1.25e-11 9.875e-10
0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
1 0 0
1 1 55.2546
1 2 54.8214
1 3 54.3888
1 4 54.224
1 5 54.1338
1 6 54.1654
1 7 54.3323
1 8 54.5147
1 9 54.8828
1 10 55.1853
1 11 55.7157
1 12 56.1163
1 13 56.781
1 14 57.2635
1 15 58.0413
1 16 58.5934
1 17 59.4679
1 18 60.0799
1 19 61.0382
1 20 61.7023
1 21 62.734
1 22 63.444
1 23 64.5404
1 24 65.2911
1 25 66.4451
1 26 67.2321
1 27 68.4377
1 28 69.2574
1 29 70.5095
1 30 71.3586
1 31 72.6528
1 32 73.5287
1 33 74.8612
1 34 75.7614
1 35 77.1289
1 36 78.0514
1 37 79.4509
1 38 80.394
1 39 81.8229
1 40 82.7848
2 0 0
2 1 43.6009
2 2 43.0355
2 3 42.4363
2 4 42.1769
2 5 41.9641
2 6 41.9243
2 7 41.9968
2 8 42.1232
2 9 42.4164
2 10 42.6736
2 11 43.1427
2 12 43.5061
2 13 44.1198
2 14 44.5711
2 15 45.3059
2 16 45.8316
2 17 46.6695
2 18 47.2588
2 19 48.1856
2 20 48.8302
2 21 49.8346
2 22 50.5277
2 23 51.6004
2 24 52.3364
2 25 53.4697
2 26 54.2438
2 27 55.4313
2 28 56.2397
2 29 57.4759
2 30 58.3152
2 31 59.5955
2 32 60.4627
2 33 61.7831
2 34 62.6757
2 35 64.0325
2 36 64.9485
2 37 66.3387
2 38 67.276
2 39 68.6969
2 40 69.6538
3 0 0
3 1 30.6811
3 2 29.9954
3 3 29.2466
3 4 28.9034
3 5 28.5829
3 6 28.4808
3 7 28.4713
3 8 28.5493
3 9 28.7772
3 10 28.9955
3 11 29.4116
3 12 29.7428
3 13 30.3123
3 14 30.7366
3 15 31.4341
3 16 31.9367
3 17 32.7425
3 18 33.312
3 19 34.211
3 20 34.8383
3 21 35.8184
3 22 36.4964
3 23 37.5477
3 24 38.2703
3 25 39.3848
3 26 40.1471
3 27 41.318
3 28 42.1158
3 29 43.3372
3 30 44.1671
3 31 45.4342
3 32 46.2931
3 33 47.6016
3 34 48.4869
3 35 49.8332
3 36 50.7425
3 37 52.1233
3 38 53.0547
3 39 54.4672
3 40 55.4188
4 0 0
4 1 24.2862
4 2 23.5562
4 3 22.7538
4 4 22.3811
4 5 22.0231
4 6 21.8998
4 7 21.8624
4 8 21.9241
4 9 22.1303
4 10 22.3356
4 11 22.7341
4 12 23.0547
4 13 23.6097
4 14 24.025
4 15 24.7101
4 16 25.2051
4 17 26.0002
4 18 26.5631
4 19 27.4529
4 20 28.0744
4 21 29.0464
4 22 29.7192
4 23 30.7634
4 24 31.4814
4 25 32.5894
4 26 33.3477
4 27 34.5127
4 28 35.3069
4 29 36.5231
4 30 37.3497
4 31 38.6121
4 32 39.468
4 33 40.7722
4 34 41.6547
4 35 42.9971
4 36 43.9039
4 37 45.2812
4 38 46.2103
4 39 47.6196
4 40 48.5691
5 0 0
5 1 17.0323
5 2 16.2685
5 3 15.4264
5 4 15.0325
5 5 14.6484
5 6 14.5104
5 7 14.4542
5 8 14.505
5 9 14.6968
5 10 14.8936
5 11 15.2805
5 12 15.5941
5 13 16.1395
5 14 16.5489
5 15 17.2258
5 16 17.7157
5 17 18.5037
5 18 19.062
5 19 19.9455
5 20 20.563
5 21 21.5293
5 22 22.1985
5 23 23.2374
5 24 23.9522
5 25 25.0555
5 26 25.8109
5 27 26.9715
5 28 27.7629
5 29 28.975
5 30 29.799
5 31 31.0575
5 32 31.911
5 33 33.2117
5 34 34.0919
5 35 35.4308
5 36 36.3354
5 37 37.7095
5 38 38.6366
5 39 40.0429
5 40 40.9905
6 0 0
6 1 13.3723
6 2 12.5996
6 3 11.7479
6 4 11.3493
6 5 10.9597
6 6 10.8189
6 7 10.7591
6 8 10.8079
6 9 10.9971
6 10 11.1923
6 11 11.5772
6 12 11.8895
6 13 12.433
6 14 12.8414
6 15 13.5166
6 16 14.0054
6 17 14.792
6 18 15.3494
6 19 16.2313
6 20 16.8479
6 21 17.8126
6 22 18.4809
6 23 19.5184
6 24 20.2322
6 25 21.334
6 26 22.0883
6 27 23.2475
6 28 24.038
6 29 25.2487
6 30 26.0718
6 31 27.3289
6 32 28.1814
6 33 29.4807
6 34 30.36
6 35 31.6977
6 36 32.6014
6 37 33.974
6 38 34.9001
6 39 36.305
6 40 37.2517
7 0 0
7 1 9.20296
7 2 8.42914
7 3 7.57777
7 4 7.1801
7 5 6.79242
7 6 6.65292
7 7 6.59517
7 8 6.64526
7 9 6.83615
7 10 7.03259
7 11 7.41876
7 12 7.73173
7 13 8.27616
7 14 8.68492
7 15 9.3606
7 16 9.84961
7 17 10.6362
7 18 11.1936
7 19 12.0753
7 20 12.6917
7 21 13.656
7 22 14.3239
7 23 15.3608
7 24 16.0741
7 25 17.1751
7 26 17.9287
7 27 19.0869
7 28 19.8766
7 29 21.0862
7 30 21.9084
7 31 23.1642
7 32 24.0158
7 33 25.3137
7 34 26.192
7 35 27.528
7 36 28.4306
7 37 29.8018
7 38 30.7268
