500 0.0224 2.1776
0 0.202 41.353
1 0.205 40.201
2 0.209 39.042
3 0.213 37.882
4 0.216 36.725
5 0.22 35.578
6 0.223 34.449
7 0.227 33.341
8 0.231 32.26
9 0.234 31.209
10 0.238 30.189
11 0.241 29.201
12 0.245 28.245
13 0.249 27.322
14 0.252 26.431
15 0.256 25.57
16 0.259 24.739
17 0.263 23.937
18 0.267 23.163
19 0.27 22.415
20 0.274 21.693
21 0.277 20.996
22 0.281 20.323
23 0.285 19.672
24 0.288 19.043
25 0.292 18.434
26 0.295 17.846
27 0.299 17.277
28 0.303 16.726
29 0.306 16.193
30 0.31 15.676
31 0.313 15.175
32 0.317 14.69
33 0.321 14.22
34 0.324 13.763
35 0.328 13.32
36 0.331 12.891
37 0.335 12.473
38 0.339 12.068
39 0.342 11.674
40 0.346 11.292
41 0.349 10.92
42 0.353 10.559
43 0.357 10.208
44 0.36 9.866
45 0.364 9.534
46 0.367 9.212
47 0.371 8.898
48 0.375 8.593
49 0.378 8.296
50 0.382 8.008
51 0.385 7.727
52 0.389 7.455
53 0.393 7.189
54 0.396 6.932
55 0.4 6.681
56 0.403 6.437
57 0.407 6.2
58 0.411 5.97
59 0.414 5.746
60 0.418 5.529
61 0.421 5.318
62 0.425 5.112
63 0.429 4.913
64 0.432 4.719
65 0.436 4.531
66 0.439 4.349
67 0.443 4.172
68 0.447 3.999
69 0.45 3.832
70 0.454 3.67
71 0.457 3.513
72 0.461 3.361
73 0.465 3.213
74 0.468 3.07
75 0.472 2.931
76 0.475 2.797
77 0.479 2.666
78 0.483 2.54
79 0.486 2.418
80 0.49 2.3
81 0.493 2.186
82 0.497 2.076
83 0.501 1.969
84 0.504 1.866
85 0.508 1.766
86 0.511 1.67
87 0.515 1.578
88 0.519 1.488
89 0.522 1.402
90 0.526 1.319
91 0.529 1.24
92 0.533 1.163
93 0.537 1.089
94 0.54 1.018
95 0.544 0.951
96 0.547 0.886
97 0.551 0.823
98 0.555 0.764
99 0.558 0.707
100 0.562 0.652
101 0.565 0.6
102 0.569 0.551
103 0.573 0.504
104 0.576 0.46
105 0.58 0.418
106 0.583 0.378
107 0.587 0.34
108 0.591 0.305
109 0.594 0.271
110 0.598 0.24
111 0.601 0.211
112 0.605 0.184
113 0.609 0.159
114 0.612 0.136
115 0.616 0.115
116 0.619 0.096
117 0.623 0.079
118 0.627 0.063
119 0.63 0.049
120 0.634 0.038
121 0.637 0.027
122 0.641 0.019
123 0.645 0.012
124 0.648 0.006
